scheduler, patronID, drinkName, execTime,arrivalTime, serviceStartTime, completionTime,waitingTime, responseTime, turnaroundTime, queueLevel
PRIORITY,261,Martini,60,1778888515501,1778888515763,1778888515823,262,262,322,0
PRIORITY,259,Margarita,75,1778888515804,1778888515824,1778888515900,20,20,96,0
PRIORITY,260,White Wine,25,1778888515811,1778888515901,1778888515926,90,90,115,0
PRIORITY,262,Beer,25,1778888515662,1778888515928,1778888515953,266,266,291,0
PRIORITY,261,Cosmopolitan,65,1778888515933,1778888515954,1778888516019,21,21,86,0
PRIORITY,259,Red Wine,25,1778888515980,1778888516021,1778888516046,41,41,66,0
PRIORITY,263,White Wine,25,1778888446066,1778888516047,1778888516072,69981,69981,70006,0
PRIORITY,264,Cosmopolitan,65,1778888446069,1778888516073,1778888516138,70004,70004,70069,0
PRIORITY,260,B52,200,1778888516076,1778888516140,1778888516340,64,64,264,0
PRIORITY,259,Vodka shot,20,1778888516196,1778888516342,1778888516362,146,146,166,0
PRIORITY,264,Margarita,75,1778888516189,1778888516363,1778888516438,174,174,249,0
PRIORITY,265,Mojito,75,1778888446086,1778888516440,1778888516515,70354,70354,70429,0
PRIORITY,266,Margarita,75,1778888446090,1778888516516,1778888516591,70426,70426,70501,0
PRIORITY,267,Red Wine,25,1778888446091,1778888516593,1778888516618,70502,70502,70527,0
PRIORITY,268,B52,200,1778888446094,1778888516619,1778888516819,70525,70525,70725,0
PRIORITY,265,Draft Beer,50,1778888516625,1778888516821,1778888516871,196,196,246,0
PRIORITY,266,Cider,25,1778888516672,1778888516872,1778888516897,200,200,225,0
PRIORITY,267,Red Wine,25,1778888516768,1778888516899,1778888516924,131,131,156,0
PRIORITY,269,Beer,25,1778888446107,1778888516925,1778888516951,70818,70818,70844,0
PRIORITY,270,B52,200,1778888446111,1778888516952,1778888517152,70841,70841,71041,0
PRIORITY,266,Bloody Mary,70,1778888516998,1778888517154,1778888517224,156,156,226,0
PRIORITY,267,Beer,25,1778888517074,1778888517225,1778888517250,151,151,176,0
PRIORITY,269,Pina Colada,100,1778888517051,1778888517252,1778888517352,201,201,301,0
PRIORITY,267,Cosmopolitan,65,1778888517351,1778888517354,1778888517419,3,3,68,0
PRIORITY,266,Beer,25,1778888517374,1778888517420,1778888517445,46,46,71,0
PRIORITY,270,Gin and Tonic,40,1778888517162,1778888517446,1778888517487,284,284,325,0
PRIORITY,267,Beer,25,1778888517469,1778888517488,1778888517513,19,19,44,0
PRIORITY,271,Gin and Tonic,40,1778888446113,1778888517515,1778888517555,71402,71402,71442,0
PRIORITY,266,Pina Colada,100,1778888517545,1778888517556,1778888517656,11,11,111,0
PRIORITY,270,Mojito,75,1778888517597,1778888517658,1778888517733,61,61,136,0
PRIORITY,271,Tequila shot,20,1778888517665,1778888517734,1778888517754,69,69,89,0
PRIORITY,272,Cosmopolitan,65,1778888446114,1778888517756,1778888517821,71642,71642,71707,0
PRIORITY,271,Margarita,75,1778888517758,1778888517822,1778888517897,64,64,139,0
PRIORITY,270,Beer,25,1778888517843,1778888517899,1778888517924,56,56,81,0
PRIORITY,272,Cider,25,1778888517871,1778888517926,1778888517951,55,55,80,0
PRIORITY,273,Mojito,75,1778888446114,1778888517953,1778888518028,71839,71839,71914,0
PRIORITY,271,Vodka shot,20,1778888517977,1778888518030,1778888518050,53,53,73,0
PRIORITY,272,Draft Beer,50,1778888518051,1778888518052,1778888518102,1,1,51,0
PRIORITY,271,Martini,60,1778888518053,1778888518104,1778888518164,51,51,111,0
PRIORITY,273,Vodka shot,20,1778888518138,1778888518166,1778888518186,28,28,48,0
PRIORITY,274,Beer,25,1778888446116,1778888518187,1778888518212,72071,72071,72096,0
PRIORITY,272,Red Wine,25,1778888518202,1778888518214,1778888518239,12,12,37,0
PRIORITY,275,White Wine,25,1778888446126,1778888518241,1778888518266,72115,72115,72140,0
PRIORITY,276,Draft Beer,50,1778888446128,1778888518267,1778888518317,72139,72139,72189,0
PRIORITY,271,Vodka shot,20,1778888518274,1778888518319,1778888518339,45,45,65,0
PRIORITY,274,Red Wine,25,1778888518313,1778888518341,1778888518366,28,28,53,0
PRIORITY,271,Margarita,75,1778888518342,1778888518368,1778888518443,26,26,101,0
PRIORITY,272,Bloody Mary,70,1778888518389,1778888518445,1778888518515,56,56,126,0
PRIORITY,274,B52,200,1778888518516,1778888518517,1778888518717,1,1,201,0
PRIORITY,275,Cider,25,1778888518416,1778888518718,1778888518743,302,302,327,0
PRIORITY,274,Cider,25,1778888518727,1778888518745,1778888518770,18,18,43,0
PRIORITY,277,Bloody Mary,70,1778888446134,1778888518772,1778888518842,72638,72638,72708,0
PRIORITY,278,B52,200,1778888446140,1778888518843,1778888519043,72703,72703,72903,0
PRIORITY,274,Cider,25,1778888518870,1778888519045,1778888519070,175,175,200,0
PRIORITY,275,Vodka shot,20,1778888518844,1778888519071,1778888519091,227,227,247,0
PRIORITY,277,White Wine,25,1778888518992,1778888519093,1778888519118,101,101,126,0
PRIORITY,275,Cosmopolitan,65,1778888519094,1778888519119,1778888519184,25,25,90,0
PRIORITY,274,Cider,25,1778888519170,1778888519186,1778888519211,16,16,41,0
PRIORITY,278,Draft Beer,50,1778888519053,1778888519213,1778888519263,160,160,210,0
PRIORITY,279,Draft Beer,50,1778888446148,1778888519265,1778888519315,73117,73117,73167,0
PRIORITY,277,White Wine,25,1778888519268,1778888519316,1778888519341,48,48,73,0
PRIORITY,280,Martini,60,1778888446148,1778888519343,1778888519403,73195,73195,73255,0
PRIORITY,278,Gin and Tonic,40,1778888519363,1778888519405,1778888519445,42,42,82,0
PRIORITY,279,Draft Beer,50,1778888519415,1778888519447,1778888519498,32,32,83,0
PRIORITY,277,Beer,25,1778888519492,1778888519500,1778888519525,8,8,33,0
PRIORITY,280,Draft Beer,50,1778888519513,1778888519526,1778888519576,13,13,63,0
PRIORITY,278,Red Wine,25,1778888519556,1778888519578,1778888519603,22,22,47,0
PRIORITY,279,Gin and Tonic,40,1778888519598,1778888519604,1778888519645,6,6,47,0
PRIORITY,281,B52,200,1778888446149,1778888519646,1778888519846,73497,73497,73697,0
PRIORITY,278,Margarita,75,1778888519753,1778888519848,1778888519923,95,95,170,0
PRIORITY,280,B52,200,1778888519676,1778888519925,1778888520125,249,249,449,0
PRIORITY,278,White Wine,25,1778888520003,1778888520127,1778888520152,124,124,149,0
PRIORITY,280,B52,200,1778888520135,1778888520153,1778888520354,18,18,219,0
PRIORITY,278,Bloody Mary,70,1778888520302,1778888520355,1778888520425,53,53,123,0
PRIORITY,281,White Wine,25,1778888519857,1778888520427,1778888520452,570,570,595,0
PRIORITY,282,Gin and Tonic,40,1778888446149,1778888520453,1778888520494,74304,74304,74345,0
PRIORITY,283,Draft Beer,50,1778888446181,1778888520495,1778888520545,74314,74314,74364,0
PRIORITY,284,B52,200,1778888446183,1778888520547,1778888520747,74364,74364,74564,0
PRIORITY,278,Beer,25,1778888520575,1778888520748,1778888520774,173,173,199,0
PRIORITY,281,White Wine,25,1778888520602,1778888520775,1778888520800,173,173,198,0
PRIORITY,282,Vodka shot,20,1778888520604,1778888520802,1778888520822,198,198,218,0
PRIORITY,283,Margarita,75,1778888520645,1778888520824,1778888520899,179,179,254,0
PRIORITY,282,Red Wine,25,1778888520825,1778888520900,1778888520925,75,75,100,0
PRIORITY,284,Margarita,75,1778888520757,1778888520927,1778888521002,170,170,245,0
PRIORITY,281,Vodka shot,20,1778888520950,1778888521003,1778888521024,53,53,74,0
PRIORITY,283,Gin and Tonic,40,1778888520979,1778888521025,1778888521065,46,46,86,0
PRIORITY,285,Pina Colada,100,1778888446187,1778888521067,1778888521167,74880,74880,74980,0
PRIORITY,282,B52,200,1778888521075,1778888521168,1778888521369,93,93,294,0
PRIORITY,284,Beer,25,1778888521082,1778888521370,1778888521395,288,288,313,0
PRIORITY,282,Martini,60,1778888521379,1778888521397,1778888521457,18,18,78,0
PRIORITY,285,Beer,25,1778888521287,1778888521458,1778888521483,171,171,196,0
PRIORITY,286,Mojito,75,1778888446212,1778888521485,1778888521560,75273,75273,75348,0
PRIORITY,284,White Wine,25,1778888521495,1778888521561,1778888521586,66,66,91,0
PRIORITY,282,White Wine,25,1778888521567,1778888521588,1778888521613,21,21,46,0
PRIORITY,285,Tequila shot,20,1778888521583,1778888521615,1778888521635,32,32,52,0
PRIORITY,287,Red Wine,25,1778888446216,1778888521636,1778888521661,75420,75420,75445,0
PRIORITY,285,Vodka shot,20,1778888521638,1778888521663,1778888521683,25,25,45,0
PRIORITY,286,B52,200,1778888521670,1778888521684,1778888521884,14,14,214,0
PRIORITY,282,Martini,60,1778888521763,1778888521886,1778888521946,123,123,183,0
PRIORITY,284,Draft Beer,50,1778888521737,1778888521948,1778888521998,211,211,261,0
PRIORITY,285,Draft Beer,50,1778888521686,1778888521999,1778888522049,313,313,363,0
PRIORITY,287,Bloody Mary,70,1778888521812,1778888522051,1778888522121,239,239,309,0
PRIORITY,282,Red Wine,25,1778888522056,1778888522122,1778888522147,66,66,91,0
PRIORITY,288,Tequila shot,20,1778888446218,1778888522149,1778888522169,75931,75931,75951,0
PRIORITY,285,Bloody Mary,70,1778888522149,1778888522170,1778888522240,21,21,91,0
PRIORITY,288,Bloody Mary,70,1778888522172,1778888522242,1778888522312,70,70,140,0
PRIORITY,287,Draft Beer,50,1778888522271,1778888522313,1778888522363,42,42,92,0
PRIORITY,289,Bloody Mary,70,1778888446242,1778888522365,1778888522435,76123,76123,76193,0
PRIORITY,285,Draft Beer,50,1778888522390,1778888522437,1778888522487,47,47,97,0
PRIORITY,287,Draft Beer,50,1778888522464,1778888522488,1778888522538,24,24,74,0
PRIORITY,290,Pina Colada,100,1778888446244,1778888522540,1778888522640,76296,76296,76396,0
PRIORITY,285,Cider,25,1778888522587,1778888522641,1778888522666,54,54,79,0
PRIORITY,287,Martini,60,1778888522639,1778888522668,1778888522728,29,29,89,0
PRIORITY,289,Pina Colada,100,1778888522585,1778888522729,1778888522830,144,144,245,0
PRIORITY,290,White Wine,25,1778888522760,1778888522831,1778888522856,71,71,96,0
PRIORITY,287,Margarita,75,1778888522838,1778888522857,1778888522932,19,19,94,0
PRIORITY,291,Martini,60,1778888446244,1778888522934,1778888522994,76690,76690,76750,0
PRIORITY,289,Pina Colada,100,1778888522950,1778888522996,1778888523096,46,46,146,0
PRIORITY,287,B52,200,1778888523013,1778888523098,1778888523298,85,85,285,0
PRIORITY,289,Cosmopolitan,65,1778888523216,1778888523299,1778888523364,83,83,148,0
PRIORITY,287,White Wine,25,1778888523308,1778888523366,1778888523391,58,58,83,0
PRIORITY,291,B52,200,1778888523105,1778888523393,1778888523593,288,288,488,0
PRIORITY,289,Pina Colada,100,1778888523415,1778888523594,1778888523694,179,179,279,0
PRIORITY,291,White Wine,25,1778888523603,1778888523696,1778888523721,93,93,118,0
PRIORITY,292,Cider,25,1778888446250,1778888523723,1778888523748,77473,77473,77498,0
PRIORITY,293,Tequila shot,20,1778888446251,1778888523749,1778888523769,77498,77498,77518,0
PRIORITY,294,Bloody Mary,70,1778888446251,1778888523771,1778888523841,77520,77520,77590,0
PRIORITY,289,B52,200,1778888523815,1778888523842,1778888524042,27,27,227,0
PRIORITY,291,Gin and Tonic,40,1778888523871,1778888524044,1778888524084,173,173,213,0
PRIORITY,289,B52,200,1778888524053,1778888524086,1778888524286,33,33,233,0
PRIORITY,292,Vodka shot,20,1778888523848,1778888524288,1778888524308,440,440,460,0
PRIORITY,293,Gin and Tonic,40,1778888523772,1778888524309,1778888524349,537,537,577,0
PRIORITY,292,Gin and Tonic,40,1778888524311,1778888524351,1778888524391,40,40,80,0
PRIORITY,294,Tequila shot,20,1778888523991,1778888524393,1778888524413,402,402,422,0
PRIORITY,295,B52,200,1778888446268,1778888524414,1778888524614,78146,78146,78346,0
PRIORITY,292,Vodka shot,20,1778888524501,1778888524616,1778888524636,115,115,135,0
PRIORITY,293,Pina Colada,100,1778888524459,1778888524638,1778888524738,179,179,279,0
PRIORITY,292,Beer,25,1778888524639,1778888524740,1778888524765,101,101,126,0
PRIORITY,294,Cider,25,1778888524416,1778888524766,1778888524792,350,350,376,0
PRIORITY,295,Cider,25,1778888524625,1778888524793,1778888524818,168,168,193,0
PRIORITY,296,Pina Colada,100,1778888446272,1778888524820,1778888524920,78548,78548,78648,0
PRIORITY,294,Cider,25,1778888524892,1778888524922,1778888524947,30,30,55,0
PRIORITY,295,Pina Colada,100,1778888524919,1778888524949,1778888525049,30,30,130,0
PRIORITY,294,Vodka shot,20,1778888525047,1778888525051,1778888525071,4,4,24,0
PRIORITY,296,Martini,60,1778888525041,1778888525073,1778888525133,32,32,92,0
PRIORITY,294,Martini,60,1778888525074,1778888525135,1778888525195,61,61,121,0
PRIORITY,295,Beer,25,1778888525169,1778888525197,1778888525222,28,28,53,0
PRIORITY,297,Pina Colada,100,1778888446278,1778888525224,1778888525324,78946,78946,79046,0
PRIORITY,294,Mojito,75,1778888525305,1778888525326,1778888525401,21,21,96,0
PRIORITY,298,Gin and Tonic,40,1778888446298,1778888525403,1778888525443,79105,79105,79145,0
PRIORITY,297,Tequila shot,20,1778888525444,1778888525445,1778888525465,1,1,21,0
PRIORITY,299,Martini,60,1778888446306,1778888525467,1778888525527,79161,79161,79221,0
PRIORITY,294,Red Wine,25,1778888525511,1778888525528,1778888525554,17,17,43,0
PRIORITY,297,Pina Colada,100,1778888525468,1778888525555,1778888525656,87,87,188,0
PRIORITY,298,Red Wine,25,1778888525553,1778888525657,1778888525682,104,104,129,0
PRIORITY,299,B52,200,1778888525637,1778888525684,1778888525884,47,47,247,0
PRIORITY,297,Beer,25,1778888525776,1778888525885,1778888525910,109,109,134,0
PRIORITY,298,Mojito,75,1778888525832,1778888525912,1778888525987,80,80,155,0
PRIORITY,300,Cosmopolitan,65,1778888446312,1778888525989,1778888526054,79677,79677,79742,0
PRIORITY,297,Pina Colada,100,1778888526011,1778888526055,1778888526155,44,44,144,0
PRIORITY,298,Pina Colada,100,1778888526097,1778888526157,1778888526257,60,60,160,0
PRIORITY,300,Cosmopolitan,65,1778888526104,1778888526259,1778888526324,155,155,220,0
PRIORITY,297,Tequila shot,20,1778888526276,1778888526325,1778888526345,49,49,69,0
PRIORITY,301,Draft Beer,50,1778888446313,1778888526347,1778888526397,80034,80034,80084,0
PRIORITY,297,Margarita,75,1778888526348,1778888526398,1778888526473,50,50,125,0
PRIORITY,298,Bloody Mary,70,1778888526377,1778888526475,1778888526545,98,98,168,0
PRIORITY,300,Pina Colada,100,1778888526374,1778888526546,1778888526646,172,172,272,0
PRIORITY,297,White Wine,25,1778888526554,1778888526648,1778888526673,94,94,119,0
PRIORITY,301,Draft Beer,50,1778888526497,1778888526675,1778888526726,178,178,229,0
PRIORITY,298,Margarita,75,1778888526695,1778888526727,1778888526802,32,32,107,0
PRIORITY,300,Red Wine,25,1778888526767,1778888526804,1778888526829,37,37,62,0
PRIORITY,301,Martini,60,1778888526826,1778888526830,1778888526890,4,4,64,0
PRIORITY,298,Martini,60,1778888526882,1778888526892,1778888526952,10,10,70,0
PRIORITY,302,Beer,25,1778888446313,1778888526954,1778888526979,80641,80641,80666,0
PRIORITY,300,Tequila shot,20,1778888526979,1778888526980,1778888527000,1,1,21,0
PRIORITY,301,White Wine,25,1778888527001,1778888527002,1778888527027,1,1,26,0
PRIORITY,300,Draft Beer,50,1778888527004,1778888527028,1778888527079,24,24,75,0
PRIORITY,298,Beer,25,1778888527063,1778888527080,1778888527105,17,17,42,0
PRIORITY,302,Martini,60,1778888527079,1778888527107,1778888527167,28,28,88,0
PRIORITY,303,Draft Beer,50,1778888446318,1778888527169,1778888527219,80851,80851,80901,0
PRIORITY,300,Pina Colada,100,1778888527179,1778888527220,1778888527320,41,41,141,0
PRIORITY,301,Margarita,75,1778888527177,1778888527322,1778888527397,145,145,220,0
PRIORITY,302,Vodka shot,20,1778888527278,1778888527399,1778888527419,121,121,141,0
PRIORITY,303,Draft Beer,50,1778888527319,1778888527421,1778888527471,102,102,152,0
PRIORITY,300,Margarita,75,1778888527441,1778888527472,1778888527547,31,31,106,0
PRIORITY,301,Vodka shot,20,1778888527477,1778888527549,1778888527569,72,72,92,0
PRIORITY,302,Beer,25,1778888527422,1778888527570,1778888527595,148,148,173,0
PRIORITY,301,Bloody Mary,70,1778888527572,1778888527597,1778888527667,25,25,95,0
PRIORITY,303,Draft Beer,50,1778888527571,1778888527669,1778888527719,98,98,148,0
PRIORITY,302,Draft Beer,50,1778888527696,1778888527720,1778888527771,24,24,75,0
PRIORITY,304,Draft Beer,50,1778888446320,1778888527773,1778888527823,81453,81453,81503,0
PRIORITY,303,Beer,25,1778888527819,1778888527824,1778888527849,5,5,30,0
PRIORITY,305,Cosmopolitan,65,1778888446321,1778888527851,1778888527916,81530,81530,81595,0
PRIORITY,302,Cider,25,1778888527871,1778888527917,1778888527943,46,46,72,0
PRIORITY,306,White Wine,25,1778888446328,1778888527944,1778888527969,81616,81616,81641,0
PRIORITY,303,Vodka shot,20,1778888527950,1778888527971,1778888527991,21,21,41,0
PRIORITY,305,Red Wine,25,1778888527966,1778888527993,1778888528018,27,27,52,0
PRIORITY,307,Pina Colada,100,1778888446335,1778888528020,1778888528120,81685,81685,81785,0
PRIORITY,302,Beer,25,1778888528043,1778888528121,1778888528147,78,78,104,0
PRIORITY,306,Gin and Tonic,40,1778888528119,1778888528148,1778888528188,29,29,69,0
PRIORITY,305,Mojito,75,1778888528168,1778888528190,1778888528265,22,22,97,0
PRIORITY,307,Mojito,75,1778888528240,1778888528267,1778888528342,27,27,102,0
PRIORITY,306,Draft Beer,50,1778888528298,1778888528343,1778888528393,45,45,95,0
PRIORITY,305,Mojito,75,1778888528375,1778888528395,1778888528470,20,20,95,0
PRIORITY,307,Margarita,75,1778888528452,1778888528472,1778888528547,20,20,95,0
PRIORITY,306,Cider,25,1778888528494,1778888528549,1778888528574,55,55,80,0
PRIORITY,308,Margarita,75,1778888446342,1778888528575,1778888528650,82233,82233,82308,0
PRIORITY,307,Martini,60,1778888528627,1778888528652,1778888528712,25,25,85,0
PRIORITY,306,Cider,25,1778888528674,1778888528714,1778888528739,40,40,65,0
PRIORITY,309,Tequila shot,20,1778888446346,1778888528741,1778888528761,82395,82395,82415,0
PRIORITY,310,Martini,60,1778888446356,1778888528763,1778888528823,82407,82407,82467,0
PRIORITY,311,Vodka shot,20,1778888446360,1778888528824,1778888528845,82464,82464,82485,0
PRIORITY,312,Margarita,75,1778888446373,1778888528846,1778888528921,82473,82473,82548,0
PRIORITY,311,Martini,60,1778888528848,1778888528923,1778888528983,75,75,135,0
PRIORITY,310,Vodka shot,20,1778888528933,1778888528985,1778888529005,52,52,72,0
PRIORITY,312,Vodka shot,20,1778888529002,1778888529007,1778888529027,5,5,25,0
PRIORITY,310,Tequila shot,20,1778888529009,1778888529029,1778888529049,20,20,40,0
PRIORITY,312,Margarita,75,1778888529031,1778888529051,1778888529126,20,20,95,0
PRIORITY,310,B52,200,1778888529052,1778888529128,1778888529328,76,76,276,0
PRIORITY,311,Margarita,75,1778888529094,1778888529330,1778888529405,236,236,311,0
PRIORITY,310,White Wine,25,1778888529338,1778888529407,1778888529432,69,69,94,0
PRIORITY,312,Tequila shot,20,1778888529206,1778888529434,1778888529454,228,228,248,0
PRIORITY,313,Beer,25,1778888446379,1778888529455,1778888529480,83076,83076,83101,0
PRIORITY,312,Red Wine,25,1778888529457,1778888529482,1778888529507,25,25,50,0
PRIORITY,311,Tequila shot,20,1778888529485,1778888529509,1778888529529,24,24,44,0
PRIORITY,314,Bloody Mary,70,1778888446382,1778888529531,1778888529601,83149,83149,83219,0
PRIORITY,310,Mojito,75,1778888529582,1778888529603,1778888529678,21,21,96,0
PRIORITY,311,Cider,25,1778888529532,1778888529679,1778888529704,147,147,172,0
PRIORITY,315,Cosmopolitan,65,1778888446383,1778888529706,1778888529771,83323,83323,83388,0
PRIORITY,314,Cider,25,1778888529751,1778888529773,1778888529798,22,22,47,0
PRIORITY,310,White Wine,25,1778888529788,1778888529800,1778888529825,12,12,37,0
PRIORITY,311,Bloody Mary,70,1778888529805,1778888529827,1778888529897,22,22,92,0
PRIORITY,314,Tequila shot,20,1778888529898,1778888529899,1778888529919,1,1,21,0
PRIORITY,315,Martini,60,1778888529821,1778888529920,1778888529980,99,99,159,0
PRIORITY,310,Cider,25,1778888529975,1778888529982,1778888530007,7,7,32,0
PRIORITY,314,Draft Beer,50,1778888529922,1778888530009,1778888530059,87,87,137,0
PRIORITY,311,Mojito,75,1778888530047,1778888530061,1778888530136,14,14,89,0
PRIORITY,315,Martini,60,1778888530091,1778888530137,1778888530198,46,46,107,0
PRIORITY,314,Pina Colada,100,1778888530159,1778888530199,1778888530299,40,40,140,0
PRIORITY,311,Bloody Mary,70,1778888530246,1778888530301,1778888530371,55,55,125,0
PRIORITY,315,Tequila shot,20,1778888530308,1778888530372,1778888530392,64,64,84,0
PRIORITY,316,Tequila shot,20,1778888446391,1778888530394,1778888530414,84003,84003,84023,0
PRIORITY,317,Cosmopolitan,65,1778888446394,1778888530416,1778888530481,84022,84022,84087,0
PRIORITY,314,B52,200,1778888530419,1778888530483,1778888530683,64,64,264,0
PRIORITY,316,Bloody Mary,70,1778888530417,1778888530684,1778888530754,267,267,337,0
PRIORITY,318,White Wine,25,1778888446398,1778888530756,1778888530781,84358,84358,84383,0
PRIORITY,319,Cosmopolitan,65,1778888446416,1778888530782,1778888530847,84366,84366,84431,0
PRIORITY,320,Pina Colada,100,1778888446416,1778888530849,1778888530949,84433,84433,84533,0
PRIORITY,318,Martini,60,1778888530931,1778888530951,1778888531011,20,20,80,0
PRIORITY,319,Tequila shot,20,1778888530897,1778888531013,1778888531033,116,116,136,0
PRIORITY,321,Vodka shot,20,1778888446420,1778888531035,1778888531055,84615,84615,84635,0
PRIORITY,319,Gin and Tonic,40,1778888531037,1778888531057,1778888531097,20,20,60,0
PRIORITY,320,Cosmopolitan,65,1778888531070,1778888531099,1778888531164,29,29,94,0
PRIORITY,318,Pina Colada,100,1778888531122,1778888531166,1778888531266,44,44,144,0
PRIORITY,319,B52,200,1778888531207,1778888531267,1778888531467,60,60,260,0
PRIORITY,320,Beer,25,1778888531214,1778888531469,1778888531494,255,255,280,0
PRIORITY,319,Gin and Tonic,40,1778888531478,1778888531496,1778888531536,18,18,58,0
PRIORITY,321,Cider,25,1778888531058,1778888531537,1778888531562,479,479,504,0
PRIORITY,322,Bloody Mary,70,1778888446432,1778888531564,1778888531634,85132,85132,85202,0
PRIORITY,320,White Wine,25,1778888531594,1778888531635,1778888531661,41,41,67,0
PRIORITY,319,Vodka shot,20,1778888531646,1778888531662,1778888531682,16,16,36,0
PRIORITY,321,Draft Beer,50,1778888531663,1778888531684,1778888531734,21,21,71,0
PRIORITY,319,Draft Beer,50,1778888531685,1778888531735,1778888531785,50,50,100,0
PRIORITY,322,Vodka shot,20,1778888531784,1778888531786,1778888531807,2,2,23,0
PRIORITY,323,B52,200,1778888446432,1778888531808,1778888532008,85376,85376,85576,0
PRIORITY,319,Margarita,75,1778888531885,1778888532010,1778888532085,125,125,200,0
PRIORITY,320,Draft Beer,50,1778888531811,1778888532086,1778888532136,275,275,325,0
PRIORITY,322,Cider,25,1778888531810,1778888532138,1778888532163,328,328,353,0
PRIORITY,323,B52,200,1778888532018,1778888532164,1778888532364,146,146,346,0
PRIORITY,322,Draft Beer,50,1778888532263,1778888532366,1778888532417,103,103,154,0
PRIORITY,323,Pina Colada,100,1778888532375,1778888532418,1778888532519,43,43,144,0
PRIORITY,322,Pina Colada,100,1778888532517,1778888532520,1778888532621,3,3,104,0
PRIORITY,324,Red Wine,25,1778888446439,1778888532622,1778888532647,86183,86183,86208,0
PRIORITY,323,Martini,60,1778888532639,1778888532649,1778888532709,10,10,70,0
PRIORITY,325,Red Wine,25,1778888446461,1778888532711,1778888532736,86250,86250,86275,0
PRIORITY,326,Beer,25,1778888446465,1778888532738,1778888532763,86273,86273,86298,0
PRIORITY,322,Gin and Tonic,40,1778888532741,1778888532765,1778888532805,24,24,64,0
PRIORITY,324,Pina Colada,100,1778888532798,1778888532807,1778888532907,9,9,109,0
PRIORITY,323,B52,200,1778888532820,1778888532909,1778888533109,89,89,289,0
PRIORITY,324,Martini,60,1778888533027,1778888533111,1778888533171,84,84,144,0
PRIORITY,323,Vodka shot,20,1778888533119,1778888533173,1778888533193,54,54,74,0
PRIORITY,326,Pina Colada,100,1778888532863,1778888533194,1778888533294,331,331,431,0
PRIORITY,323,Bloody Mary,70,1778888533196,1778888533296,1778888533366,100,100,170,0
PRIORITY,324,Tequila shot,20,1778888533281,1778888533367,1778888533387,86,86,106,0
PRIORITY,327,Martini,60,1778888446467,1778888533389,1778888533449,86922,86922,86982,0
PRIORITY,324,Martini,60,1778888533390,1778888533450,1778888533511,60,60,121,0
PRIORITY,328,Cider,25,1778888446471,1778888533512,1778888533537,87041,87041,87066,0
PRIORITY,329,Red Wine,25,1778888446475,1778888533539,1778888533564,87064,87064,87089,0
PRIORITY,327,Tequila shot,20,1778888533559,1778888533566,1778888533586,7,7,27,0
PRIORITY,330,Bloody Mary,70,1778888446475,1778888533588,1778888533658,87113,87113,87183,0
PRIORITY,324,Margarita,75,1778888533621,1778888533660,1778888533735,39,39,114,0
PRIORITY,327,Tequila shot,20,1778888533589,1778888533737,1778888533757,148,148,168,0
PRIORITY,328,Gin and Tonic,40,1778888533637,1778888533759,1778888533799,122,122,162,0
PRIORITY,329,Martini,60,1778888533714,1778888533801,1778888533861,87,87,147,0
PRIORITY,324,Gin and Tonic,40,1778888533815,1778888533863,1778888533903,48,48,88,0
PRIORITY,330,Bloody Mary,70,1778888533808,1778888533905,1778888533975,97,97,167,0
PRIORITY,328,Pina Colada,100,1778888533909,1778888533977,1778888534077,68,68,168,0
PRIORITY,324,B52,200,1778888534013,1778888534079,1778888534279,66,66,266,0
PRIORITY,328,Bloody Mary,70,1778888534197,1778888534281,1778888534351,84,84,154,0
PRIORITY,329,Red Wine,25,1778888533971,1778888534353,1778888534378,382,382,407,0
PRIORITY,330,White Wine,25,1778888534125,1778888534380,1778888534405,255,255,280,0
PRIORITY,331,Tequila shot,20,1778888446481,1778888534407,1778888534427,87926,87926,87946,0
PRIORITY,332,Cider,25,1778888446482,1778888534429,1778888534454,87947,87947,87972,0
PRIORITY,331,Tequila shot,20,1778888534430,1778888534456,1778888534476,26,26,46,0
PRIORITY,333,Tequila shot,20,1778888446483,1778888534477,1778888534497,87994,87994,88014,0
PRIORITY,331,B52,200,1778888534479,1778888534499,1778888534699,20,20,220,0
PRIORITY,328,Red Wine,25,1778888534501,1778888534700,1778888534725,199,199,224,0
PRIORITY,329,Pina Colada,100,1778888534528,1778888534727,1778888534827,199,199,299,0
PRIORITY,330,Tequila shot,20,1778888534555,1778888534829,1778888534849,274,274,294,0
PRIORITY,332,Cider,25,1778888534554,1778888534850,1778888534875,296,296,321,0
PRIORITY,328,Martini,60,1778888534876,1778888534877,1778888534937,1,1,61,0
PRIORITY,330,Tequila shot,20,1778888534852,1778888534939,1778888534959,87,87,107,0
PRIORITY,329,Cider,25,1778888534947,1778888534960,1778888534985,13,13,38,0
PRIORITY,332,Cosmopolitan,65,1778888534976,1778888534987,1778888535052,11,11,76,0
PRIORITY,333,Gin and Tonic,40,1778888534501,1778888535053,1778888535093,552,552,592,0
PRIORITY,329,Red Wine,25,1778888535086,1778888535095,1778888535120,9,9,34,0
PRIORITY,332,Margarita,75,1778888535102,1778888535122,1778888535197,20,20,95,0
PRIORITY,334,Martini,60,1778888446494,1778888535198,1778888535258,88704,88704,88764,0
PRIORITY,333,Red Wine,25,1778888535204,1778888535260,1778888535285,56,56,81,0
PRIORITY,332,Beer,25,1778888535277,1778888535286,1778888535312,9,9,35,0
