scheduler, patronID, drinkName, execTime,arrivalTime, serviceStartTime, completionTime,waitingTime, responseTime, turnaroundTime, queueLevel
SJF,113,Red Wine,25,1778886992990,1778886993006,1778886993031,16,16,41,0
SJF,160,Martini,60,1778886974153,1778886993033,1778886993093,18880,18880,18940,0
SJF,71,Martini,60,1778886974167,1778886993095,1778886993155,18928,18928,18988,0
SJF,74,Martini,60,1778886974193,1778886993157,1778886993217,18964,18964,19024,0
SJF,172,Martini,60,1778886974277,1778886993219,1778886993279,18942,18942,19002,0
SJF,176,Martini,60,1778886974302,1778886993280,1778886993340,18978,18978,19038,0
SJF,74,Beer,25,1778886993327,1778886993342,1778886993367,15,15,40,0
SJF,178,Martini,60,1778886974308,1778886993369,1778886993429,19061,19061,19121,0
SJF,172,Gin and Tonic,40,1778886993389,1778886993431,1778886993471,42,42,82,0
SJF,179,Martini,60,1778886974366,1778886993473,1778886993533,19107,19107,19167,0
SJF,204,Martini,60,1778886974485,1778886993535,1778886993595,19050,19050,19110,0
SJF,178,Cider,25,1778886993539,1778886993596,1778886993622,57,57,83,0
SJF,213,Martini,60,1778886974651,1778886993623,1778886993684,18972,18972,19033,0
SJF,179,Tequila shot,20,1778886993643,1778886993685,1778886993705,42,42,62,0
SJF,243,Martini,60,1778886974801,1778886993707,1778886993767,18906,18906,18966,0
SJF,178,White Wine,25,1778886993722,1778886993769,1778886993794,47,47,72,0
SJF,245,Martini,60,1778886974811,1778886993796,1778886993856,18985,18985,19045,0
SJF,249,Martini,60,1778886974858,1778886993858,1778886993918,19000,19000,19060,0
SJF,259,Martini,60,1778886974898,1778886993920,1778886993980,19022,19022,19082,0
SJF,178,Red Wine,25,1778886993944,1778886993981,1778886994006,37,37,62,0
SJF,245,Cider,25,1778886993966,1778886994008,1778886994033,42,42,67,0
SJF,260,Martini,60,1778886974899,1778886994035,1778886994095,19136,19136,19196,0
SJF,259,Beer,25,1778886994090,1778886994097,1778886994122,7,7,32,0
SJF,273,Martini,60,1778886974948,1778886994124,1778886994184,19176,19176,19236,0
SJF,276,Martini,60,1778886974971,1778886994185,1778886994246,19214,19214,19275,0
SJF,259,Vodka shot,20,1778886994222,1778886994247,1778886994267,25,25,45,0
SJF,260,Red Wine,25,1778886994205,1778886994269,1778886994294,64,64,89,0
SJF,273,Gin and Tonic,40,1778886994294,1778886994296,1778886994336,2,2,42,0
SJF,259,Draft Beer,50,1778886994271,1778886994338,1778886994388,67,67,117,0
SJF,284,Martini,60,1778886975021,1778886994389,1778886994449,19368,19368,19428,0
SJF,260,White Wine,25,1778886994445,1778886994451,1778886994476,6,6,31,0
SJF,273,Cider,25,1778886994446,1778886994478,1778886994503,32,32,57,0
SJF,311,Martini,60,1778886975223,1778886994504,1778886994565,19281,19281,19342,0
SJF,323,Martini,60,1778886975285,1778886994566,1778886994626,19281,19281,19341,0
SJF,324,Martini,60,1778886975287,1778886994627,1778886994688,19340,19340,19401,0
SJF,311,Beer,25,1778886994675,1778886994689,1778886994714,14,14,39,0
SJF,338,Martini,60,1778886975366,1778886994716,1778886994776,19350,19350,19410,0
SJF,127,Martini,60,1778886975423,1778886994777,1778886994837,19354,19354,19414,0
SJF,324,Tequila shot,20,1778886994798,1778886994839,1778886994859,41,41,61,0
SJF,364,Martini,60,1778886975463,1778886994860,1778886994921,19397,19397,19458,0
SJF,387,Martini,60,1778886975646,1778886994922,1778886994982,19276,19276,19336,0
SJF,389,Martini,60,1778886975660,1778886994984,1778886995044,19324,19324,19384,0
SJF,364,White Wine,25,1778886995031,1778886995045,1778886995070,14,14,39,0
SJF,385,Martini,60,1778886975731,1778886995072,1778886995132,19341,19341,19401,0
SJF,387,Cider,25,1778886995093,1778886995134,1778886995159,41,41,66,0
SJF,389,Red Wine,25,1778886995154,1778886995161,1778886995186,7,7,32,0
SJF,403,Martini,60,1778886975747,1778886995187,1778886995247,19440,19440,19500,0
SJF,436,Martini,60,1778886975969,1778886995249,1778886995309,19280,19280,19340,0
SJF,387,Tequila shot,20,1778886995259,1778886995311,1778886995331,52,52,72,0
SJF,437,Martini,60,1778886975995,1778886995333,1778886995393,19338,19338,19398,0
SJF,403,White Wine,25,1778886995358,1778886995394,1778886995419,36,36,61,0
SJF,389,Gin and Tonic,40,1778886995336,1778886995421,1778886995461,85,85,125,0
SJF,441,Martini,60,1778886976010,1778886995463,1778886995523,19453,19453,19513,0
SJF,437,Gin and Tonic,40,1778886995503,1778886995524,1778886995564,21,21,61,0
SJF,383,Martini,60,1778886976099,1778886995566,1778886995626,19467,19467,19527,0
SJF,403,Cider,25,1778886995570,1778886995628,1778886995653,58,58,83,0
SJF,458,Martini,60,1778886976148,1778886995654,1778886995715,19506,19506,19567,0
SJF,437,Draft Beer,50,1778886995675,1778886995716,1778886995766,41,41,91,0
SJF,403,Gin and Tonic,40,1778886995753,1778886995768,1778886995808,15,15,55,0
SJF,446,Martini,60,1778886976213,1778886995809,1778886995870,19596,19596,19657,0
SJF,458,Tequila shot,20,1778886995825,1778886995871,1778886995891,46,46,66,0
SJF,437,Draft Beer,50,1778886995866,1778886995893,1778886995943,27,27,77,0
SJF,458,Red Wine,25,1778886995894,1778886995944,1778886995969,50,50,75,0
SJF,480,Martini,60,1778886976272,1778886995971,1778886996031,19699,19699,19759,0
SJF,446,Gin and Tonic,40,1778886995980,1778886996033,1778886996073,53,53,93,0
SJF,437,Gin and Tonic,40,1778886996043,1778886996074,1778886996114,31,31,71,0
SJF,151,Martini,60,1778886976288,1778886996116,1778886996176,19828,19828,19888,0
SJF,458,Gin and Tonic,40,1778886996120,1778886996178,1778886996218,58,58,98,0
SJF,446,Beer,25,1778886996183,1778886996219,1778886996244,36,36,61,0
SJF,486,Martini,60,1778886976326,1778886996246,1778886996306,19920,19920,19980,0
SJF,166,Martini,60,1778886976479,1778886996308,1778886996368,19829,19829,19889,0
SJF,458,Cider,25,1778886996328,1778886996370,1778886996395,42,42,67,0
SJF,446,Draft Beer,50,1778886996345,1778886996396,1778886996446,51,51,101,0
SJF,505,Martini,60,1778886976533,1778886996448,1778886996508,19915,19915,19975,0
SJF,166,Gin and Tonic,40,1778886996478,1778886996510,1778886996550,32,32,72,0
SJF,181,Martini,60,1778886976613,1778886996551,1778886996611,19938,19938,19998,0
SJF,517,Martini,60,1778886976662,1778886996613,1778886996673,19951,19951,20011,0
SJF,524,Martini,60,1778886976739,1778886996674,1778886996734,19935,19935,19995,0
SJF,181,Beer,25,1778886996722,1778886996736,1778886996761,14,14,39,0
SJF,200,Martini,60,1778886976814,1778886996763,1778886996823,19949,19949,20009,0
SJF,517,Red Wine,25,1778886996783,1778886996824,1778886996850,41,41,67,0
SJF,524,Red Wine,25,1778886996845,1778886996851,1778886996876,6,6,31,0
SJF,533,Martini,60,1778886976856,1778886996878,1778886996938,20022,20022,20082,0
SJF,200,Draft Beer,50,1778886996933,1778886996939,1778886996990,6,6,57,0
SJF,547,Martini,60,1778886977034,1778886996991,1778886997051,19957,19957,20017,0
SJF,533,Cider,25,1778886997048,1778886997053,1778886997078,5,5,30,0
SJF,548,Martini,60,1778886977036,1778886997079,1778886997139,20043,20043,20103,0
SJF,559,Martini,60,1778886977161,1778886997141,1778886997201,19980,19980,20040,0
SJF,547,White Wine,25,1778886997161,1778886997203,1778886997228,42,42,67,0
SJF,533,Cider,25,1778886997178,1778886997230,1778886997255,52,52,77,0
SJF,574,Martini,60,1778886977436,1778886997257,1778886997317,19821,19821,19881,0
SJF,575,Martini,60,1778886977466,1778886997319,1778886997379,19853,19853,19913,0
SJF,547,Red Wine,25,1778886997378,1778886997381,1778886997406,3,3,28,0
SJF,533,Gin and Tonic,40,1778886997355,1778886997408,1778886997448,53,53,93,0
SJF,337,Martini,60,1778886978354,1778886997450,1778886997510,19096,19096,19156,0
SJF,386,Martini,60,1778886978771,1778886997512,1778886997572,18741,18741,18801,0
SJF,547,Tequila shot,20,1778886997556,1778886997574,1778886997594,18,18,38,0
SJF,533,White Wine,25,1778886997558,1778886997596,1778886997621,38,38,63,0
SJF,398,Martini,60,1778886979018,1778886997623,1778886997683,18605,18605,18665,0
SJF,386,White Wine,25,1778886997682,1778886997684,1778886997709,2,2,27,0
SJF,388,Martini,60,1778886979047,1778886997711,1778886997771,18664,18664,18724,0
SJF,459,Martini,60,1778886979910,1778886997773,1778886997833,17863,17863,17923,0
SJF,471,Martini,60,1778886979964,1778886997835,1778886997895,17871,17871,17931,0
SJF,543,Martini,60,1778886980903,1778886997897,1778886997957,16994,16994,17054,0
SJF,336,Martini,60,1778886981606,1778886997959,1778886998019,16353,16353,16413,0
SJF,471,Beer,25,1778886998005,1778886998020,1778886998046,15,15,41,0
SJF,509,Martini,60,1778886982048,1778886998047,1778886998107,15999,15999,16059,0
SJF,4,Martini,60,1778886982618,1778886998109,1778886998169,15491,15491,15551,0
SJF,336,Draft Beer,50,1778886998129,1778886998170,1778886998220,41,41,91,0
SJF,126,Martini,60,1778886982981,1778886998222,1778886998282,15241,15241,15301,0
SJF,192,Martini,60,1778886983493,1778886998284,1778886998344,14791,14791,14851,0
SJF,336,Draft Beer,50,1778886998321,1778886998346,1778886998396,25,25,75,0
SJF,126,Beer,25,1778886998392,1778886998397,1778886998422,5,5,30,0
SJF,216,Martini,60,1778886983702,1778886998424,1778886998484,14722,14722,14782,0
SJF,143,Martini,60,1778886984741,1778886998486,1778886998546,13745,13745,13805,0
SJF,504,Martini,60,1778886985584,1778886998547,1778886998608,12963,12963,13024,0
SJF,525,Martini,60,1778886985981,1778886998609,1778886998669,12628,12628,12688,0
SJF,143,Red Wine,25,1778886998656,1778886998671,1778886998696,15,15,40,0
SJF,187,Martini,60,1778886987387,1778886998697,1778886998758,11310,11310,11371,0
SJF,504,Cider,25,1778886998718,1778886998759,1778886998784,41,41,66,0
SJF,525,Beer,25,1778886998780,1778886998786,1778886998811,6,6,31,0
SJF,321,Martini,60,1778886988174,1778886998813,1778886998873,10639,10639,10699,0
SJF,510,Martini,60,1778886989310,1778886998874,1778886998935,9564,9564,9625,0
SJF,504,Draft Beer,50,1778886998885,1778886998936,1778886998986,51,51,101,0
SJF,344,Martini,60,1778886990032,1778886998988,1778886999048,8956,8956,9016,0
SJF,510,Draft Beer,50,1778886999045,1778886999050,1778886999100,5,5,55,0
SJF,26,Martini,60,1778886990762,1778886999102,1778886999162,8340,8340,8400,0
SJF,469,Martini,60,1778886991347,1778886999164,1778886999224,7817,7817,7877,0
SJF,7,Martini,60,1778886991473,1778886999226,1778886999286,7753,7753,7813,0
SJF,439,Martini,60,1778886991581,1778886999287,1778886999347,7706,7706,7766,0
SJF,469,Gin and Tonic,40,1778886999334,1778886999349,1778886999389,15,15,55,0
SJF,34,Martini,60,1778886991816,1778886999391,1778886999451,7575,7575,7635,0
SJF,80,Martini,60,1778886992383,1778886999453,1778886999513,7070,7070,7130,0
SJF,439,Beer,25,1778886999458,1778886999514,1778886999540,56,56,82,0
SJF,469,Gin and Tonic,40,1778886999499,1778886999541,1778886999581,42,42,82,0
SJF,213,Martini,60,1778886993794,1778886999583,1778886999643,5789,5789,5849,0
SJF,80,Gin and Tonic,40,1778886999623,1778886999645,1778886999685,22,22,62,0
SJF,245,Martini,60,1778886994133,1778886999686,1778886999746,5553,5553,5613,0
SJF,311,Martini,60,1778886994814,1778886999748,1778886999808,4934,4934,4994,0
SJF,80,Draft Beer,50,1778886999795,1778886999809,1778886999860,14,14,65,0
SJF,245,Gin and Tonic,40,1778886999856,1778886999861,1778886999901,5,5,45,0
SJF,127,Martini,60,1778886994948,1778886999903,1778886999963,4955,4955,5015,0
SJF,311,Gin and Tonic,40,1778886999918,1778886999964,1778887000005,46,46,87,0
SJF,389,Martini,60,1778886995571,1778887000006,1778887000066,4435,4435,4495,0
SJF,245,Tequila shot,20,1778887000011,1778887000068,1778887000088,57,57,77,0
SJF,127,White Wine,25,1778887000073,1778887000089,1778887000114,16,16,41,0
SJF,245,Cider,25,1778887000091,1778887000116,1778887000141,25,25,50,0
SJF,505,Martini,60,1778886996618,1778887000142,1778887000203,3524,3524,3585,0
SJF,388,Martini,60,1778886997882,1778887000204,1778887000264,2322,2322,2382,0
SJF,439,Martini,60,1778886999640,1778887000265,1778887000325,625,625,685,0
SJF,505,Draft Beer,50,1778887000313,1778887000327,1778887000377,14,14,64,0
SJF,388,Beer,25,1778887000374,1778887000379,1778887000404,5,5,30,0
SJF,469,Martini,60,1778886999692,1778887000406,1778887000466,714,714,774,0
SJF,311,Martini,60,1778887000115,1778887000468,1778887000528,353,353,413,0
SJF,33,Cosmopolitan,65,1778886973145,1778887000529,1778887000594,27384,27384,27449,0
SJF,36,Cosmopolitan,65,1778886973188,1778887000601,1778887000666,27413,27413,27478,0
SJF,33,Tequila shot,20,1778887000645,1778887000667,1778887000688,22,22,43,0
SJF,311,Martini,60,1778887000638,1778887000689,1778887000750,51,51,112,0
SJF,36,Tequila shot,20,1778887000716,1778887000751,1778887000771,35,35,55,0
SJF,33,Gin and Tonic,40,1778887000691,1778887000773,1778887000813,82,82,122,0
SJF,36,Beer,25,1778887000774,1778887000815,1778887000840,41,41,66,0
SJF,29,Cosmopolitan,65,1778886973364,1778887000841,1778887000906,27477,27477,27542,0
SJF,311,White Wine,25,1778887000860,1778887000908,1778887000933,48,48,73,0
SJF,33,Tequila shot,20,1778887000923,1778887000934,1778887000954,11,11,31,0
SJF,38,Cosmopolitan,65,1778886973490,1778887000956,1778887001021,27466,27466,27531,0
SJF,29,Beer,25,1778887000956,1778887001023,1778887001048,67,67,92,0
SJF,66,Cosmopolitan,65,1778886973502,1778887001049,1778887001114,27547,27547,27612,0
SJF,311,Tequila shot,20,1778887001083,1778887001116,1778887001136,33,33,53,0
SJF,41,Cosmopolitan,65,1778886973561,1778887001138,1778887001203,27577,27577,27642,0
SJF,82,Cosmopolitan,65,1778886973602,1778887001205,1778887001270,27603,27603,27668,0
SJF,41,Cider,25,1778887001253,1778887001272,1778887001297,19,19,44,0
SJF,90,Cosmopolitan,65,1778886973656,1778887001299,1778887001364,27643,27643,27708,0
SJF,82,Draft Beer,50,1778887001320,1778887001366,1778887001416,46,46,96,0
SJF,63,Cosmopolitan,65,1778886973956,1778887001418,1778887001483,27462,27462,27527,0
SJF,144,Cosmopolitan,65,1778886974063,1778887001485,1778887001550,27422,27422,27487,0
SJF,159,Cosmopolitan,65,1778886974145,1778887001552,1778887001617,27407,27407,27472,0
SJF,144,Beer,25,1778887001600,1778887001619,1778887001644,19,19,44,0
SJF,158,Cosmopolitan,65,1778886974145,1778887001646,1778887001711,27501,27501,27566,0
SJF,159,Tequila shot,20,1778887001667,1778887001713,1778887001733,46,46,66,0
SJF,186,Cosmopolitan,65,1778886974347,1778887001735,1778887001800,27388,27388,27453,0
SJF,159,Red Wine,25,1778887001736,1778887001801,1778887001827,65,65,91,0
SJF,144,Draft Beer,50,1778887001744,1778887001828,1778887001879,84,84,135,0
SJF,202,Cosmopolitan,65,1778886974463,1778887001880,1778887001946,27417,27417,27483,0
SJF,188,Cosmopolitan,65,1778886974498,1778887001947,1778887002013,27449,27449,27515,0
SJF,159,Cider,25,1778887001977,1778887002014,1778887002040,37,37,63,0
SJF,202,Martini,60,1778887001996,1778887002041,1778887002102,45,45,106,0
SJF,188,Red Wine,25,1778887002063,1778887002103,1778887002129,40,40,66,0
SJF,210,Cosmopolitan,65,1778886974527,1778887002130,1778887002196,27603,27603,27669,0
SJF,215,Cosmopolitan,65,1778886974571,1778887002197,1778887002262,27626,27626,27691,0
SJF,202,Tequila shot,20,1778887002212,1778887002264,1778887002284,52,52,72,0
SJF,188,White Wine,25,1778887002279,1778887002286,1778887002311,7,7,32,0
SJF,202,Beer,25,1778887002288,1778887002313,1778887002338,25,25,50,0
SJF,235,Cosmopolitan,65,1778886974744,1778887002340,1778887002405,27596,27596,27661,0
SJF,238,Cosmopolitan,65,1778886974766,1778887002407,1778887002472,27641,27641,27706,0
SJF,202,Tequila shot,20,1778887002439,1778887002474,1778887002494,35,35,55,0
SJF,235,Red Wine,25,1778887002456,1778887002496,1778887002521,40,40,65,0
SJF,202,Beer,25,1778887002497,1778887002523,1778887002548,26,26,51,0
SJF,253,Cosmopolitan,65,1778886974842,1778887002550,1778887002615,27708,27708,27773,0
SJF,269,Cosmopolitan,65,1778886974932,1778887002617,1778887002682,27685,27685,27750,0
SJF,202,Martini,60,1778887002648,1778887002684,1778887002744,36,36,96,0
SJF,253,Martini,60,1778887002665,1778887002746,1778887002806,81,81,141,0
SJF,105,Cosmopolitan,65,1778886974933,1778887002808,1778887002873,27875,27875,27940,0
SJF,267,Cosmopolitan,65,1778886974960,1778887002875,1778887002940,27915,27915,27980,0
SJF,105,Red Wine,25,1778887002923,1778887002942,1778887002967,19,19,44,0
SJF,253,Gin and Tonic,40,1778887002916,1778887002969,1778887003009,53,53,93,0
SJF,277,Cosmopolitan,65,1778886974976,1778887003011,1778887003076,28035,28035,28100,0
SJF,288,Cosmopolitan,65,1778886975039,1778887003078,1778887003143,28039,28039,28104,0
SJF,277,Red Wine,25,1778887003126,1778887003145,1778887003170,19,19,44,0
SJF,253,Martini,60,1778887003119,1778887003171,1778887003232,52,52,113,0
SJF,332,Cosmopolitan,65,1778886975353,1778887003233,1778887003298,27880,27880,27945,0
SJF,345,Cosmopolitan,65,1778886975386,1778887003300,1778887003365,27914,27914,27979,0
SJF,332,Martini,60,1778887003349,1778887003367,1778887003427,18,18,78,0
SJF,340,Cosmopolitan,65,1778886975401,1778887003429,1778887003494,28028,28028,28093,0
SJF,125,Cosmopolitan,65,1778886975423,1778887003496,1778887003561,28073,28073,28138,0
SJF,340,Red Wine,25,1778887003544,1778887003563,1778887003588,19,19,44,0
SJF,357,Cosmopolitan,65,1778886975429,1778887003590,1778887003655,28161,28161,28226,0
SJF,371,Cosmopolitan,65,1778886975495,1778887003657,1778887003722,28162,28162,28227,0
SJF,357,White Wine,25,1778887003705,1778887003724,1778887003749,19,19,44,0
SJF,340,White Wine,25,1778887003738,1778887003751,1778887003776,13,13,38,0
SJF,371,Draft Beer,50,1778887003772,1778887003778,1778887003828,6,6,56,0
SJF,372,Cosmopolitan,65,1778886975512,1778887003830,1778887003895,28318,28318,28383,0
SJF,376,Cosmopolitan,65,1778886975525,1778887003897,1778887003962,28372,28372,28437,0
SJF,340,Vodka shot,20,1778887003926,1778887003964,1778887003984,38,38,58,0
SJF,371,Martini,60,1778887003928,1778887003985,1778887004046,57,57,118,0
SJF,340,Red Wine,25,1778887003987,1778887004047,1778887004073,60,60,86,0
SJF,381,Cosmopolitan,65,1778886975624,1778887004074,1778887004140,28450,28450,28516,0
SJF,392,Cosmopolitan,65,1778886975677,1778887004141,1778887004206,28464,28464,28529,0
SJF,371,Red Wine,25,1778887004156,1778887004208,1778887004233,52,52,77,0
SJF,399,Cosmopolitan,65,1778886975719,1778887004236,1778887004301,28517,28517,28582,0
SJF,392,Tequila shot,20,1778887004257,1778887004302,1778887004322,45,45,65,0
SJF,421,Cosmopolitan,65,1778886975889,1778887004324,1778887004389,28435,28435,28500,0
SJF,392,White Wine,25,1778887004326,1778887004391,1778887004416,65,65,90,0
SJF,422,Cosmopolitan,65,1778886975892,1778887004418,1778887004483,28526,28526,28591,0
SJF,421,Tequila shot,20,1778887004440,1778887004485,1778887004505,45,45,65,0
SJF,434,Cosmopolitan,65,1778886975957,1778887004507,1778887004572,28550,28550,28615,0
SJF,445,Cosmopolitan,65,1778886976056,1778887004574,1778887004639,28518,28518,28583,0
SJF,434,Cider,25,1778887004623,1778887004641,1778887004666,18,18,43,0
SJF,452,Cosmopolitan,65,1778886976120,1778887004668,1778887004733,28548,28548,28613,0
SJF,445,Red Wine,25,1778887004690,1778887004735,1778887004760,45,45,70,0
SJF,476,Cosmopolitan,65,1778886976237,1778887004762,1778887004827,28525,28525,28590,0
SJF,452,Gin and Tonic,40,1778887004784,1778887004829,1778887004869,45,45,85,0
SJF,502,Cosmopolitan,65,1778886976518,1778887004871,1778887004936,28353,28353,28418,0
SJF,511,Cosmopolitan,65,1778886976614,1778887004938,1778887005003,28324,28324,28389,0
SJF,502,Tequila shot,20,1778887004986,1778887005005,1778887005025,19,19,39,0
SJF,519,Cosmopolitan,65,1778886976681,1778887005026,1778887005092,28345,28345,28411,0
SJF,502,Tequila shot,20,1778887005028,1778887005093,1778887005114,65,65,86,0
SJF,538,Cosmopolitan,65,1778886976892,1778887005115,1778887005181,28223,28223,28289,0
SJF,519,Vodka shot,20,1778887005142,1778887005182,1778887005203,40,40,61,0
SJF,556,Cosmopolitan,65,1778886977149,1778887005205,1778887005270,28056,28056,28121,0
SJF,519,White Wine,25,1778887005206,1778887005272,1778887005297,66,66,91,0
SJF,538,Cider,25,1778887005231,1778887005298,1778887005323,67,67,92,0
SJF,556,Cider,25,1778887005320,1778887005325,1778887005350,5,5,30,0
SJF,561,Cosmopolitan,65,1778886977172,1778887005352,1778887005418,28180,28180,28246,0
SJF,568,Cosmopolitan,65,1778886977290,1778887005419,1778887005484,28129,28129,28194,0
SJF,519,Tequila shot,20,1778887005447,1778887005486,1778887005506,39,39,59,0
SJF,561,Vodka shot,20,1778887005468,1778887005508,1778887005528,40,40,60,0
SJF,556,Cider,25,1778887005451,1778887005530,1778887005555,79,79,104,0
SJF,561,Beer,25,1778887005532,1778887005557,1778887005583,25,25,51,0
SJF,519,Gin and Tonic,40,1778887005510,1778887005585,1778887005625,75,75,115,0
SJF,582,Cosmopolitan,65,1778886977571,1778887005627,1778887005692,28056,28056,28121,0
SJF,556,Gin and Tonic,40,1778887005656,1778887005694,1778887005734,38,38,78,0
SJF,584,Cosmopolitan,65,1778886977627,1778887005735,1778887005801,28108,28108,28174,0
SJF,582,Vodka shot,20,1778887005742,1778887005802,1778887005822,60,60,80,0
SJF,305,Cosmopolitan,65,1778886978030,1778887005824,1778887005890,27794,27794,27860,0
SJF,582,Cider,25,1778887005826,1778887005891,1778887005916,65,65,90,0
SJF,584,Draft Beer,50,1778887005851,1778887005918,1778887005968,67,67,117,0
SJF,305,Vodka shot,20,1778887005940,1778887005970,1778887005990,30,30,50,0
SJF,331,Cosmopolitan,65,1778886978111,1778887005992,1778887006057,27881,27881,27946,0
SJF,593,Cosmopolitan,65,1778886978125,1778887006059,1778887006124,27934,27934,27999,0
SJF,584,Tequila shot,20,1778887006069,1778887006126,1778887006146,57,57,77,0
SJF,333,Cosmopolitan,65,1778886978181,1778887006148,1778887006213,27967,27967,28032,0
SJF,593,Cider,25,1778887006174,1778887006215,1778887006240,41,41,66,0
SJF,356,Cosmopolitan,65,1778886978626,1778887006242,1778887006307,27616,27616,27681,0
SJF,498,Cosmopolitan,65,1778886980260,1778887006309,1778887006374,26049,26049,26114,0
SJF,593,Cider,25,1778887006340,1778887006376,1778887006401,36,36,61,0
SJF,356,Beer,25,1778887006357,1778887006403,1778887006428,46,46,71,0
SJF,498,Martini,60,1778887006424,1778887006429,1778887006489,5,5,65,0
SJF,518,Cosmopolitan,65,1778886980539,1778887006491,1778887006556,25952,25952,26017,0
SJF,593,Beer,25,1778887006501,1778887006558,1778887006583,57,57,82,0
SJF,356,Red Wine,25,1778887006528,1778887006584,1778887006609,56,56,81,0
SJF,549,Cosmopolitan,65,1778886980845,1778887006611,1778887006676,25766,25766,25831,0
SJF,572,Cosmopolitan,65,1778886981259,1778887006678,1778887006743,25419,25419,25484,0
SJF,549,Tequila shot,20,1778887006726,1778887006744,1778887006765,18,18,39,0
SJF,593,Beer,25,1778887006683,1778887006766,1778887006791,83,83,108,0
SJF,356,Red Wine,25,1778887006760,1778887006793,1778887006818,33,33,58,0
SJF,544,Cosmopolitan,65,1778886982591,1778887006820,1778887006885,24229,24229,24294,0
SJF,134,Cosmopolitan,65,1778886983049,1778887006887,1778887006952,23838,23838,23903,0
SJF,136,Cosmopolitan,65,1778886983091,1778887006954,1778887007019,23863,23863,23928,0
SJF,370,Cosmopolitan,65,1778886984615,1778887007021,1778887007086,22406,22406,22471,0
SJF,393,Cosmopolitan,65,1778886984656,1778887007087,1778887007152,22431,22431,22496,0
SJF,534,Cosmopolitan,65,1778886985954,1778887007154,1778887007219,21200,21200,21265,0
SJF,393,White Wine,25,1778887007203,1778887007221,1778887007246,18,18,43,0
SJF,48,Cosmopolitan,65,1778886986618,1778887007247,1778887007312,20629,20629,20694,0
SJF,534,Beer,25,1778887007269,1778887007314,1778887007339,45,45,70,0
SJF,114,Cosmopolitan,65,1778886987014,1778887007341,1778887007406,20327,20327,20392,0
SJF,48,Martini,60,1778887007363,1778887007408,1778887007468,45,45,105,0
SJF,274,Cosmopolitan,65,1778886987787,1778887007470,1778887007535,19683,19683,19748,0
SJF,443,Cosmopolitan,65,1778886988841,1778887007536,1778887007601,18695,18695,18760,0
SJF,497,Cosmopolitan,65,1778886989207,1778887007603,1778887007668,18396,18396,18461,0
SJF,541,Cosmopolitan,65,1778886989544,1778887007670,1778887007735,18126,18126,18191,0
SJF,497,Vodka shot,20,1778887007719,1778887007737,1778887007757,18,18,38,0
SJF,552,Cosmopolitan,65,1778886989695,1778887007759,1778887007824,18064,18064,18129,0
SJF,358,Cosmopolitan,65,1778886990084,1778887007826,1778887007891,17742,17742,17807,0
SJF,552,Vodka shot,20,1778887007874,1778887007892,1778887007913,18,18,39,0
SJF,141,Cosmopolitan,65,1778886990241,1778887007914,1778887007979,17673,17673,17738,0
SJF,358,Gin and Tonic,40,1778887007941,1778887007981,1778887008021,40,40,80,0
SJF,146,Cosmopolitan,65,1778886991218,1778887008023,1778887008088,16805,16805,16870,0
SJF,141,Cider,25,1778887008029,1778887008090,1778887008115,61,61,86,0
SJF,9,Cosmopolitan,65,1778886991604,1778887008117,1778887008182,16513,16513,16578,0
SJF,358,Vodka shot,20,1778887008131,1778887008184,1778887008204,53,53,73,0
SJF,243,Cosmopolitan,65,1778886993877,1778887008206,1778887008271,14329,14329,14394,0
SJF,358,White Wine,25,1778887008207,1778887008273,1778887008298,66,66,91,0
SJF,9,Draft Beer,50,1778887008232,1778887008300,1778887008350,68,68,118,0
SJF,259,Cosmopolitan,65,1778886994488,1778887008352,1778887008417,13864,13864,13929,0
SJF,323,Cosmopolitan,65,1778886994736,1778887008418,1778887008483,13682,13682,13747,0
SJF,181,Cosmopolitan,65,1778886996861,1778887008485,1778887008550,11624,11624,11689,0
SJF,574,Cosmopolitan,65,1778886997427,1778887008551,1778887008616,11124,11124,11189,0
SJF,181,Tequila shot,20,1778887008600,1778887008618,1778887008638,18,18,38,0
SJF,143,Cosmopolitan,65,1778886998846,1778887008640,1778887008705,9794,9794,9859,0
SJF,181,Cider,25,1778887008641,1778887008707,1778887008732,66,66,91,0
SJF,344,Cosmopolitan,65,1778886999159,1778887008734,1778887008799,9575,9575,9640,0
SJF,80,Cosmopolitan,65,1778886999960,1778887008800,1778887008865,8840,8840,8905,0
SJF,181,White Wine,25,1778887008832,1778887008867,1778887008892,35,35,60,0
SJF,41,Cosmopolitan,65,1778887001397,1778887008894,1778887008959,7497,7497,7562,0
SJF,80,Gin and Tonic,40,1778887008916,1778887008961,1778887009001,45,45,85,0
SJF,82,Cosmopolitan,65,1778887001516,1778887009002,1778887009068,7486,7486,7552,0
SJF,41,Vodka shot,20,1778887009009,1778887009069,1778887009089,60,60,80,0
SJF,288,Cosmopolitan,65,1778887003193,1778887009091,1778887009156,5898,5898,5963,0
SJF,41,Gin and Tonic,40,1778887009092,1778887009158,1778887009198,66,66,106,0
SJF,357,Cosmopolitan,65,1778887003899,1778887009199,1778887009264,5300,5300,5365,0
SJF,288,White Wine,25,1778887009206,1778887009266,1778887009291,60,60,85,0
SJF,372,Cosmopolitan,65,1778887003945,1778887009293,1778887009358,5348,5348,5413,0
SJF,41,Cider,25,1778887009308,1778887009359,1778887009385,51,51,77,0
